country,Region,lat,long,displayName,layerName,layerTitle,year,value,study.Id,site.number,site,study.start,study.end,marker.type,tested,present,Mixed.present,author,publication.year,publication.URL,title,notes,pubmed.Id,drug,marker.group,percentage,included.or.excluded,PR,Prev_DR
India,Asia,88.27,27.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,null,22236376,4,West Bengal,2003,2003,pfmdr1 86Y,16,4,4,Mallick PK,2012,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3283508&tool=pmcentrez&rendertype=abstract,Post-treatment (CQ) genotypes available,22236376,"Mutant pfcrt ""SVMNT"" haplotype and wild type pfmdr1 ""N86"" are endemic in Plasmodium vivax dominated areas of India under high chloroquine exposure.",Amodiaquine,pfmdr1 86Y,25,NA,NA,25
India,Asia,9.37,78.87,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.0000012068485375493765,22236376,8,Tamil Nadu,2004,2004,pfmdr1 86Y,25,1,1,Mallick PK,2012,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3283508&tool=pmcentrez&rendertype=abstract,Post-treatment (CQ) genotypes available,22236376,"Mutant pfcrt ""SVMNT"" haplotype and wild type pfmdr1 ""N86"" are endemic in Plasmodium vivax dominated areas of India under high chloroquine exposure.",Amodiaquine,pfmdr1 86Y,4,NA,1.2068485375493764e-4,4
India,Asia,15.3,74.12,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.00358698982745409,22236376,5,Goa,2004,2004,pfmdr1 86Y,26,0,0,Mallick PK,2012,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3283508&tool=pmcentrez&rendertype=abstract,Post-treatment genotypes after CQ treatment.,22236376,"Mutant pfcrt ""SVMNT"" haplotype and wild type pfmdr1 ""N86"" are endemic in Plasmodium vivax dominated areas of India under high chloroquine exposure.",Amodiaquine,pfmdr1 86Y,0,NA,0.358698982745409,0
India,Asia,24.27,80.77,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.0006822315044701099,20038626,0,"Maihar, Jabalpur",2004,2006,pfmdr1 86Y,88,14,14,Mixson-Hayden T,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2826016&tool=pmcentrez&rendertype=abstract,"Microsatellites flanking pfcrt, mild vs. Seve",20038626,Evidence of selective sweeps in genes conferring resistance to chloroquine and pyrimethamine in Plasmodium falciparum isolates in India.,Amodiaquine,pfmdr1 86Y,16,NA,0.068223150447011,15.909090909090908
India,Asia,22.95,73.55,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.006455628667026758,22236376,6,Gujarat,2005,2005,pfmdr1 86Y,33,1,1,Mallick PK,2012,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3283508&tool=pmcentrez&rendertype=abstract,Post-treatment (CQ) genotypes available,22236376,"Mutant pfcrt ""SVMNT"" haplotype and wild type pfmdr1 ""N86"" are endemic in Plasmodium vivax dominated areas of India under high chloroquine exposure.",Amodiaquine,pfmdr1 86Y,3,NA,0.6455628667026758,3.0303030303030303
India,Asia,28.64,77.22,NA,NA,NA,2000,NA,16586369,6,"Nicobar, Andaman",2000,2004,pfmdr1 86Y,40,21,21,Mittra P,2006,http://www.ncbi.nlm.nih.gov/pubmed/16586369,NA,16586369,Progressive increase in point mutations associated with chloroquine resistance in Plasmodium falciparum isolates from India.,Amodiaquine,pfmdr1 86Y,53,NA,NA,52.5
Indonesia,SEA,-7.74,110.03,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2000,2.732807047323149e-7,14740877,0,Purworejo,2000,2000,pfmdr1 86Y,111,103,105,SYAFRUDDIN D,2003,http://www.ncbi.nlm.nih.gov/pubmed/14740877,NA,14740877,Frequency distribution of antimalarial drug-resistant alleles among isolates of Plasmodium falciparum in Purworejo district,Amodiaquine,pfmdr1 86Y,95,NA,2.732807047323149e-5,92.7927927927928
Indonesia,SEA,-8.36,114.65,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,3.2091158619351745e-9,15741554,4,Kutai,2002,2002,pfmdr1 86Y,28,28,28,SYAFRUDDIN D,2005,http://www.ncbi.nlm.nih.gov/pubmed/15741554,NA,15741554,Molecular epidemiology of Plasmodium falciparum resistance to antimalarial drugs in Indonesia.,Amodiaquine,pfmdr1 86Y,100,NA,3.2091158619351745e-7,100
Indonesia,SEA,-8.5,116.08,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.0013325171312317252,15238686,0,Batulayar,2002,2002,pfmdr1 86Y,48,17,22,Huaman MC,2004,http://www.ncbi.nlm.nih.gov/pubmed/15238686,NA,15238686,Short report: polymorphisms in the chloroquine resistance transporter gene in Plasmodium falciparum isolates from Lombok,Amodiaquine,pfmdr1 86Y,46,NA,0.13325171312317252,35.41666666666667
Indonesia,SEA,-6.16,106.81,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0,15741554,2,Hanura,2002,2002,pfmdr1 86Y,44,44,44,SYAFRUDDIN D,2005,http://www.ncbi.nlm.nih.gov/pubmed/15741554,NA,15741554,Molecular epidemiology of Plasmodium falciparum resistance to antimalarial drugs in Indonesia.,Amodiaquine,pfmdr1 86Y,100,NA,0,100
Indonesia,SEA,-7.84,110.11,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.000001755371158651542,15741554,3,Kokap,2002,2002,pfmdr1 86Y,28,28,28,SYAFRUDDIN D,2005,http://www.ncbi.nlm.nih.gov/pubmed/15741554,NA,15741554,Molecular epidemiology of Plasmodium falciparum resistance to antimalarial drugs in Indonesia.,Amodiaquine,pfmdr1 86Y,100,NA,1.755371158651542e-4,100
Indonesia,SEA,1.13,97.52,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.0002590895164757967,15741554,1,Nias,2002,2002,pfmdr1 86Y,19,19,19,SYAFRUDDIN D,2005,http://www.ncbi.nlm.nih.gov/pubmed/15741554,NA,15741554,Molecular epidemiology of Plasmodium falciparum resistance to antimalarial drugs in Indonesia.,Amodiaquine,pfmdr1 86Y,100,NA,0.02590895164757967,100
Indonesia,SEA,1.13,97.52,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,9.667624339959602e-11,17760967,0,Nias archipelago,2005,2005,pfmdr1 86Y,77,22,22,Syafruddin D,2007,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2014775&tool=pmcentrez&rendertype=abstract,NA,17760967,"Malaria prevalence in Nias District, North Sumatra Province, Indonesia.",Amodiaquine,pfmdr1 86Y,40,NA,9.667624339959602e-9,28.57142857142857
Iran,Asia,35.7,51.42,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.000013396555004874244,24657918,6,NA,2001,2002,pfmdr1 86Y,50,37,37,Jovel IT,2014,http://www.ncbi.nlm.nih.gov/pubmed/24657918,NA,24657918,Single nucleotide polymorphisms in Plasmodium falciparum V type H(+) pyrophosphatase gene (pfvp2) and their associations with pfcrt and pfmdr1 polymorphisms.,Amodiaquine,pfmdr1 86Y,74,I,0.00133965550048742,74
Iran,Asia,25.29,60.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0,16490179,0,Chabahar City,2001,2002,pfmdr1 86Y,88,63,63,Ursing J,2006,http://www.ncbi.nlm.nih.gov/pubmed/16490179,NA,16490179,Quinoline resistance associated polymorphisms in the pfcrt,Amodiaquine,pfmdr1 86Y,72,NA,0,71.5909090909091
Iran,Asia,25.29,60.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0,18385361,0,Chabahar district,2002,2005,pfmdr1 86Y,175,64,64,Zakeri S,2008,http://www.ncbi.nlm.nih.gov/pubmed/18385361,Clinical CQ data available.,18385361,Association of pfcrt but not pfmdr1 alleles with chloroquine resistance in Iranian isolates of Plasmodium falciparum.,Amodiaquine,pfmdr1 86Y,37,NA,0,36.57142857142857
Iran,Asia,25.29,60.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0,17999755,1,Chabahar,2003,2005,pfmdr1 86Y,152,63,64,Zakeri S,2007,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2214731&tool=pmcentrez&rendertype=abstract,NA,17999755,Prevalence of mutations associated with antimalarial drugs in Plasmodium falciparum isolates prior to the introduction of sulphadoxine-pyrimethamine as first-line treatment in Iran.,Amodiaquine,pfmdr1 86Y,42,NA,0,41.44736842105263
Iran,Asia,26.63,61.26,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0,17999755,2,Sarbaz,2003,2005,pfmdr1 86Y,54,15,16,Zakeri S,2007,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2214731&tool=pmcentrez&rendertype=abstract,NA,17999755,Prevalence of mutations associated with antimalarial drugs in Plasmodium falciparum isolates prior to the introduction of sulphadoxine-pyrimethamine as first-line treatment in Iran.,Amodiaquine,pfmdr1 86Y,30,NA,0,27.77777777777778
Iran,Asia,25.29,60.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0,18926753,0,Chabahar,2004,2004,pfmdr1 86Y,26,6,6,Jalousian F,2008,http://www.ncbi.nlm.nih.gov/pubmed/18926753,Clinical CQ data available.,18926753,"Mutation in pfmdr1 gene in chloroquine-resistant Plasmodium falciparum isolates, Southeast Iran.",Amodiaquine,pfmdr1 86Y,23,NA,0,23.076923076923077
Kenya,East Africa,-3.63,39.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2000,0.36862555146217346,19450282,7,Kilifi,2000,2000,pfmdr1 86Y,20,13,13,Mwai L,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2694831&tool=pmcentrez&rendertype=abstract,Mixed infections excluded.,19450282,Chloroquine resistance before and after its withdrawal in Kenya.,Amodiaquine,pfmdr1 86Y,100,E,36.862555146217346,65
Kenya,East Africa,-3.63,39.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.37206536531448364,19450282,8,Kilifi,2001,2001,pfmdr1 86Y,23,21,21,Mwai L,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2694831&tool=pmcentrez&rendertype=abstract,Mixed infections excluded.,19450282,Chloroquine resistance before and after its withdrawal in Kenya.,Amodiaquine,pfmdr1 86Y,100,E,37.20653653144837,91.30434782608695
Kenya,East Africa,-3.63,39.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.26799121499061584,19450282,9,Kilifi,2002,2002,pfmdr1 86Y,28,15,15,Mwai L,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2694831&tool=pmcentrez&rendertype=abstract,Mixed infections excluded.,19450282,Chloroquine resistance before and after its withdrawal in Kenya.,Amodiaquine,pfmdr1 86Y,100,E,26.799121499061584,53.57142857142857
Kenya,East Africa,-0.06,34.24,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.6711243987083435,16271310,0,Siaya district,2003,2003,pfmdr1 86Y,91,58,58,Holmgren G,2006,http://www.ncbi.nlm.nih.gov/pubmed/16271310,Clinical AQ data and post-treatment genotypes,16271310,Amodiaquine resistant Plasmodium falciparum malaria in vivo is associated with selection of pfcrt 76T and pfmdr1 86Y.,Amodiaquine,pfmdr1 86Y,64,I,67.11243987083435,63.73626373626373
Kenya,East Africa,-0.04,34.55,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.5867223143577576,614,1,Kombewa,2003,2003,pfmdr1 86Y,18,7,12,"Hemming-Schroeder E, Umukoro E, Lo E, Fung B, TomÃ¡s-Domingo P, Zhou G, Zhong D, Dixit A, Atieli H, Githeko A, Vardo-Zalik A, Yan G.",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29363453,asymptomatic,29363453,"Impacts of Antimalarial Drugs on Plasmodium falciparum Drug Resistance Markers, Western Kenya, 2003-2015.",Amodiaquine,pfmdr1 86Y,67,NA,58.67223143577576,38.88888888888889
Kenya,East Africa,0.28,34.75,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.6080369353294373,614,5,Kakamega,2003,2003,pfmdr1 86Y,28,13,22,"Hemming-Schroeder E, Umukoro E, Lo E, Fung B, TomÃ¡s-Domingo P, Zhou G, Zhong D, Dixit A, Atieli H, Githeko A, Vardo-Zalik A, Yan G.",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29363453,asymptomatic,29363453,"Impacts of Antimalarial Drugs on Plasmodium falciparum Drug Resistance Markers, Western Kenya, 2003-2015.",Amodiaquine,pfmdr1 86Y,79,NA,60.803693532943726,46.42857142857143
Kenya,East Africa,-0.09,34.77,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.5121763348579407,21106088,0,Kisumu,2003,2005,pfmdr1 86Y,243,184,184,Spalding MD,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3001743&tool=pmcentrez&rendertype=abstract,Results from an additional study was presente,21106088,"Increased prevalence of the pfdhfr/phdhps quintuple mutant and rapid emergence of pfdhps resistance mutations at codons 581 and 613 in Kisumu, Kenya.",Amodiaquine,pfmdr1 86Y,76,I,51.21763348579407,75.7201646090535
Kenya,East Africa,-0.09,34.77,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.5121763348579407,21106088,0,Kisumu,2003,2005,pfmdr1 86Y,243,184,184,Spalding MD,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3001743&tool=pmcentrez&rendertype=abstract,Results from an additional study was presente,21106088,"Increased prevalence of the pfdhfr/phdhps quintuple mutant and rapid emergence of pfdhps resistance mutations at codons 581 and 613 in Kisumu, Kenya.",Amodiaquine,pfmdr1 86Y,76,I,51.21763348579407,75.7201646090535
Kenya,East Africa,-3.63,39.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.19794994592666626,19450282,10,Kilifi,2003,2003,pfmdr1 86Y,1,1,1,Mwai L,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2694831&tool=pmcentrez&rendertype=abstract,Mixed infections excluded.,19450282,Chloroquine resistance before and after its withdrawal in Kenya.,Amodiaquine,pfmdr1 86Y,100,E,19.794994592666622,100
Kenya,East Africa,-0.04,34.55,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.298454612493515,18671871,3,Kombewa,2005,2005,pfmdr1 86Y,200,69,135,Zhong D,2008,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2533336&tool=pmcentrez&rendertype=abstract,Stratification asymptomatic vs. Symptomatic i,18671871,Molecular epidemiology of drug-resistant malaria in western Kenya highlands.,Amodiaquine,pfmdr1 86Y,68,NA,29.8454612493515,34.5
Kenya,East Africa,-0.04,34.55,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.298454612493515,614,2,Kombewa,2005,2005,pfmdr1 86Y,73,15,46,"Hemming-Schroeder E, Umukoro E, Lo E, Fung B, TomÃ¡s-Domingo P, Zhou G, Zhong D, Dixit A, Atieli H, Githeko A, Vardo-Zalik A, Yan G.",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29363453,asymptomatic,29363453,"Impacts of Antimalarial Drugs on Plasmodium falciparum Drug Resistance Markers, Western Kenya, 2003-2015.",Amodiaquine,pfmdr1 86Y,67,NA,29.8454612493515,20.54794520547945
Kenya,East Africa,0.28,34.75,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.19982437789440155,18671871,2,Kakamega,2005,2005,pfmdr1 86Y,200,67,149,Zhong D,2008,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2533336&tool=pmcentrez&rendertype=abstract,Stratification asymptomatic vs. symptomatic i,18671871,Molecular epidemiology of drug-resistant malaria in western Kenya highlands.,Amodiaquine,pfmdr1 86Y,75,NA,19.982437789440155,33.5
Kenya,East Africa,0.28,34.75,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.19982437789440155,614,6,Kakamega,2005,2005,pfmdr1 86Y,108,45,79,"Hemming-Schroeder E, Umukoro E, Lo E, Fung B, TomÃ¡s-Domingo P, Zhou G, Zhong D, Dixit A, Atieli H, Githeko A, Vardo-Zalik A, Yan G.",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29363453,asymptomatic,29363453,"Impacts of Antimalarial Drugs on Plasmodium falciparum Drug Resistance Markers, Western Kenya, 2003-2015.",Amodiaquine,pfmdr1 86Y,79,NA,19.982437789440155,41.66666666666667
Kenya,East Africa,-0.68,34.77,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.07876604050397873,18671871,1,Kisii,2005,2005,pfmdr1 86Y,200,33,91,Zhong D,2008,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2533336&tool=pmcentrez&rendertype=abstract,Stratification asymptomatic vs. symptomatic i,18671871,Molecular epidemiology of drug-resistant malaria in western Kenya highlands.,Amodiaquine,pfmdr1 86Y,46,NA,7.876604050397873,16.5
Kenya,East Africa,-3.63,39.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.07639023661613464,19770282,0,Kilifi,2005,2008,pfmdr1 86Y,72,47,55,Mwai L,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2786317&tool=pmcentrez&rendertype=abstract,"In vitro, long term adapted isolates",19770282,"In vitro activities of piperaquine, lumefantrine, and dihydroartemisinin in Kenyan Plasmodium falciparum isolates and polymorphisms in pfcrt and pfmdr1.",Amodiaquine,pfmdr1 86Y,76,NA,7.639023661613464,65.27777777777779
Lao People's Democratic Republic,SEA,14.94,107.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.03646837919950485,12950663,0,Attapeu Province,2001,2001,pfmdr1 86Y,65,9,9,Berens N,2003,http://www.ncbi.nlm.nih.gov/pubmed/12950663,"Clinical CQ, SP and CQ+SP data.",12950663,Plasmodium falciparum: correlation of in vivo resistance to chloroquine and antifolates with genetic polymorphisms in isolates from the south of Lao PDR.,Amodiaquine,pfmdr1 86Y,14,NA,3.646837919950485,13.846153846153847
Madagascar,East Africa,-16.13,46.97,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.22243677079677582,17556614,2,Sainte Marie,2004,2004,pfmdr1 86Y,26,14,14,Rason MA,2007,http://www.ncbi.nlm.nih.gov/pubmed/17556614,In vitro data available.,17556614,Prevalent pfmdr1 n86y mutant Plasmodium falciparum in Madagascar despite absence of pfcrt mutant strains.,Amodiaquine,pfmdr1 86Y,54,NA,22.243677079677585,53.84615384615385
Madagascar,East Africa,-21.82,47.33,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.06291463226079941,17556614,1,Saharevo,2004,2004,pfmdr1 86Y,64,48,48,Rason MA,2007,http://www.ncbi.nlm.nih.gov/pubmed/17556614,In vitro data available.,17556614,Prevalent pfmdr1 n86y mutant Plasmodium falciparum in Madagascar despite absence of pfcrt mutant strains.,Amodiaquine,pfmdr1 86Y,75,NA,6.291463226079941,75
Madagascar,East Africa,-18.77,46.05,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.16894224286079407,17556614,3,Tsiroanomandidy,2004,2004,pfmdr1 86Y,27,17,17,Rason MA,2007,http://www.ncbi.nlm.nih.gov/pubmed/17556614,In vitro data available.,17556614,Prevalent pfmdr1 n86y mutant Plasmodium falciparum in Madagascar despite absence of pfcrt mutant strains.,Amodiaquine,pfmdr1 86Y,63,I,16.894224286079407,62.96296296296296
Malawi,Southern Africa,-15.79,35.01,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.26103338599205017,18270569,0,Blantyre,2003,2005,pfmdr1 86Y,244,25,25,Bell DJ,2008,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2229666&tool=pmcentrez&rendertype=abstract,Clinical SP and SP combinations data and post,18270569,"Sulfadoxine-pyrimethamine-based combinations for malaria: a randomised blinded trial to compare efficacy, safety and selection of resistance in Malawi.",Amodiaquine,pfmdr1 86Y,10,NA,26.103338599205017,10.245901639344263
Malawi,Southern Africa,-15.79,35.01,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.26103338599205017,17556619,0,Blantyre,2003,2004,pfmdr1 86Y,56,1,1,Nkhoma S,2007,http://www.ncbi.nlm.nih.gov/pubmed/17556619,In vitro data available.,17556619,In vitro antimalarial susceptibility profile and prcrt/pfmdr-1 genotypes of Plasmodium falciparum field isolates from Malawi.,Amodiaquine,pfmdr1 86Y,2,NA,26.103338599205017,1.7857142857142856
Mali,West Africa,10.78,-6.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.5576120615005493,18337343,0,Bougoula-Hameau,2002,2004,pfmdr1 86Y,170,98,98,Djimdé AA,2008,http://www.ncbi.nlm.nih.gov/pubmed/18337343,"Clinical ASAQ, AS+SP data and post-treatment",18337343,"Efficacy, safety, and selection of molecular markers of drug resistance by two ACTs in Mali.",Amodiaquine,pfmdr1 86Y,58,I,55.76120615005493,57.647058823529406
Mali,West Africa,12.61,-8.14,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.4653499722480774,19245687,1,Bamako,2002,2003,pfmdr1 86Y,136,67,67,"Tekete M, Djimde AA, Beavogui AH, Maiga H, Sagara I, Fofana B, Ouologuem D, Dama S, Kone A, Dembele D, Wele M, Dicko A, Doumbo OK",2009,http://www.ncbi.nlm.nih.gov/pubmed/?term=19245687,NA,19245687,"Efficacy of chloroquine, amodiaquine and sulphadoxine-pyrimethamine for the treatment of uncomplicated falciparum malaria: revisiting molecular markers in an area of emerging AQ and SP resistance in Mali.",Amodiaquine,pfmdr1 86Y,49,NA,46.53499722480774,49.26470588235294
Mali,West Africa,12.61,-8.14,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.4452325701713562,19245687,2,Bamako,2003,2004,pfmdr1 86Y,169,60,60,"Tekete M, Djimde AA, Beavogui AH, Maiga H, Sagara I, Fofana B, Ouologuem D, Dama S, Kone A, Dembele D, Wele M, Dicko A, Doumbo OK",2009,http://www.ncbi.nlm.nih.gov/pubmed/?term=19245687,NA,19245687,"Efficacy of chloroquine, amodiaquine and sulphadoxine-pyrimethamine for the treatment of uncomplicated falciparum malaria: revisiting molecular markers in an area of emerging AQ and SP resistance in Mali.",Amodiaquine,pfmdr1 86Y,49,NA,44.52325701713562,35.50295857988166
Mozambique,Southern Africa,-25.97,32.58,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.3936794698238373,25098280,0,Maputo,2003,2005,pfmdr1 86Y,133,26,55,Lobo E,2014,http://www.ncbi.nlm.nih.gov/pubmed/25098280,NA,25098280,Prevalence of pfmdr1 alleles associated with artemether-lumefantrine tolerance/resistance in Maputo before and after the implementation of artemisinin-based combination therapy,Amodiaquine,pfmdr1 86Y,86,NA,39.36794698238373,19.548872180451127
Nigeria,West Africa,7.4,3.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.3709823489189148,16874478,0,Ibadan,2002,2004,pfmdr1 86Y,111,39,76,Happi CT,2006,http://www.ncbi.nlm.nih.gov/pubmed/16874478,Clinical CQ data and post-treatment genotype,16874478,Linkage disequilibrium between two distinct loci in chromosomes 5 and 7 of Plasmodium falciparum and in vivo chloroquine resistance in Southwest Nigeria.,Amodiaquine,pfmdr1 86Y,68,NA,37.09823489189148,35.13513513513514
